centriods1,centriods2,centriods3,centriods4,centriods5,centriods6,centriods7,centriods8,centriods9,centriods10,centriods11,centriods12,centriods13,centriods14,centriods15,centriods16,centriods17,centriods18,centriods19,centriods20,centriods21,centriods22,centriods23,centriods24,centriods25,centriods26,centriods27,centriods28,centriods29,centriods30,centriods31,centriods32,centriods33,centriods34,centriods35,centriods36,centriods37,centriods38,centriods39,centriods40,centriods41,centriods42,centriods43,centriods44,centriods45,centriods46,centriods47,centriods48,centriods49,centriods50,centriods51,centriods52,centriods53,centriods54,centriods55,centriods56,centriods57,centriods58,centriods59,centriods60,centriods61,centriods62,centriods63,centriods64,centriods65,centriods66,centriods67,centriods68,centriods69,centriods70,centriods71,centriods72,centriods73,centriods74,centriods75,centriods76,centriods77,centriods78,centriods79,centriods80,centriods81,centriods82,centriods83,centriods84,centriods85,centriods86,centriods87,centriods88,centriods89,centriods90,centriods91,centriods92,centriods93,centriods94,centriods95,centriods96,centriods97,centriods98,centriods99,centriods100,centriods101,centriods102,centriods103,centriods104,centriods105,centriods106,centriods107,centriods108,centriods109,centriods110,centriods111,centriods112,centriods113,centriods114,centriods115,centriods116,centriods117,centriods118,centriods119,centriods120,centriods121,centriods122,centriods123,centriods124,centriods125,centriods126,centriods127,centriods128,centriods129,centriods130,centriods131,centriods132,centriods133,centriods134,centriods135,centriods136,centriods137,centriods138,centriods139,centriods140,centriods141,centriods142,centriods143,centriods144,centriods145,centriods146,centriods147,centriods148,centriods149,centriods150,centriods151,centriods152,centriods153,centriods154,centriods155,centriods156,centriods157,centriods158,centriods159,centriods160,centriods161,centriods162,centriods163,centriods164,centriods165,centriods166,centriods167,centriods168,centriods169,centriods170,centriods171,centriods172,centriods173,centriods174,centriods175,centriods176,centriods177,centriods178,centriods179,centriods180,centriods181,centriods182,centriods183,centriods184,centriods185,centriods186,centriods187,centriods188,centriods189,centriods190,centriods191,centriods192,centriods193,centriods194,centriods195,centriods196,centriods197,centriods198,centriods199,centriods200,centriods201,centriods202,centriods203,centriods204,centriods205,centriods206,centriods207,centriods208,centriods209,centriods210,centriods211,centriods212,centriods213,centriods214,centriods215,centriods216,centriods217,centriods218,centriods219,centriods220,centriods221,centriods222,centriods223,centriods224,centriods225,centriods226,centriods227,centriods228,centriods229,centriods230,centriods231,centriods232,centriods233,centriods234,centriods235,centriods236,centriods237,centriods238,centriods239,centriods240,centriods241,centriods242,centriods243,centriods244,centriods245,centriods246,centriods247,centriods248,centriods249,centriods250,centriods251,centriods252,centriods253,centriods254,centriods255,centriods256,centriods257,centriods258,centriods259,centriods260,centriods261,centriods262,centriods263,centriods264,centriods265,centriods266,centriods267,centriods268,centriods269,centriods270,centriods271,centriods272,centriods273,centriods274,centriods275,centriods276,centriods277,centriods278,centriods279,centriods280,centriods281,centriods282,centriods283,centriods284,centriods285,centriods286,centriods287,centriods288,centriods289,centriods290,centriods291,centriods292,centriods293,centriods294,centriods295,centriods296,centriods297,centriods298,centriods299,centriods300,centriods301,centriods302,centriods303,centriods304,centriods305,centriods306,centriods307,centriods308,centriods309,centriods310,centriods311,centriods312,centriods313,centriods314,centriods315,centriods316,centriods317,centriods318,centriods319,centriods320,centriods321,centriods322,centriods323,centriods324,centriods325,centriods326,centriods327,centriods328,centriods329,centriods330,centriods331,centriods332,centriods333,centriods334,centriods335,centriods336,centriods337,centriods338,centriods339,centriods340,centriods341,centriods342,centriods343,centriods344,centriods345,centriods346,centriods347,centriods348,centriods349,centriods350,centriods351,centriods352,centriods353,centriods354,centriods355,centriods356,centriods357,centriods358,centriods359,centriods360,centriods361,centriods362,centriods363,centriods364,centriods365,centriods366,centriods367,centriods368,centriods369,centriods370,centriods371,centriods372,centriods373,centriods374,centriods375,centriods376,centriods377,centriods378,centriods379,centriods380,centriods381,centriods382,centriods383,centriods384,centriods385,centriods386,centriods387,centriods388,centriods389,centriods390,centriods391,centriods392,centriods393,centriods394,centriods395,centriods396,centriods397,centriods398,centriods399,centriods400,centriods401,centriods402,centriods403,centriods404,centriods405,centriods406,centriods407,centriods408,centriods409,centriods410,centriods411,centriods412,centriods413,centriods414,centriods415,centriods416,centriods417,centriods418,centriods419,centriods420,centriods421,centriods422,centriods423,centriods424,centriods425,centriods426,centriods427,centriods428,centriods429,centriods430,centriods431,centriods432,centriods433,centriods434,centriods435,centriods436,centriods437,centriods438,centriods439,centriods440,centriods441,centriods442,centriods443,centriods444,centriods445,centriods446,centriods447,centriods448,centriods449,centriods450,centriods451,centriods452,centriods453,centriods454,centriods455,centriods456,centriods457,centriods458,centriods459,centriods460,centriods461,centriods462,centriods463,centriods464,centriods465,centriods466,centriods467,centriods468,centriods469,centriods470,centriods471,centriods472,centriods473,centriods474,centriods475,centriods476,centriods477,centriods478,centriods479,centriods480,centriods481,centriods482,centriods483,centriods484,centriods485,centriods486,centriods487,centriods488,centriods489,centriods490,centriods491,centriods492,centriods493,centriods494,centriods495,centriods496,centriods497,centriods498,centriods499,centriods500,centriods501,centriods502,centriods503,centriods504,centriods505,centriods506,centriods507,centriods508,centriods509,centriods510,centriods511,centriods512,centriods513,centriods514,centriods515,centriods516,centriods517,centriods518,centriods519,centriods520,centriods521,centriods522,centriods523,centriods524,centriods525,centriods526,centriods527,centriods528,centriods529,centriods530,centriods531,centriods532,centriods533,centriods534,centriods535,centriods536,centriods537,centriods538,centriods539,centriods540,centriods541,centriods542,centriods543,centriods544,centriods545,centriods546,centriods547,centriods548,centriods549,centriods550,centriods551,centriods552,centriods553,centriods554,centriods555,centriods556,centriods557,centriods558,centriods559,centriods560,centriods561,centriods562,centriods563,centriods564,centriods565,centriods566,centriods567,centriods568,centriods569,centriods570,centriods571,centriods572,centriods573,centriods574,centriods575,centriods576,centriods577,centriods578,centriods579,centriods580,centriods581,centriods582,centriods583,centriods584,centriods585,centriods586,centriods587,centriods588,centriods589,centriods590,centriods591,centriods592,centriods593,centriods594,centriods595,centriods596,centriods597,centriods598,centriods599,centriods600,centriods601,centriods602,centriods603,centriods604,centriods605,centriods606,centriods607,centriods608,centriods609,centriods610,centriods611,centriods612,centriods613,centriods614,centriods615,centriods616,centriods617,centriods618,centriods619,centriods620,centriods621,centriods622,centriods623,centriods624,centriods625,centriods626,centriods627,centriods628,centriods629,centriods630,centriods631,centriods632,centriods633,centriods634,centriods635,centriods636,centriods637,centriods638,centriods639,centriods640,centriods641,centriods642,centriods643,centriods644,centriods645,centriods646,centriods647,centriods648,centriods649,centriods650,centriods651,centriods652,centriods653,centriods654,centriods655,centriods656,centriods657,centriods658,centriods659,centriods660,centriods661,centriods662,centriods663,centriods664,centriods665,centriods666,centriods667,centriods668,centriods669,centriods670,centriods671,centriods672,centriods673,centriods674,centriods675,centriods676,centriods677,centriods678,centriods679,centriods680,centriods681,centriods682,centriods683,centriods684,centriods685,centriods686,centriods687,centriods688,centriods689,centriods690,centriods691,centriods692,centriods693,centriods694,centriods695,centriods696,centriods697,centriods698,centriods699,centriods700,centriods701,centriods702,centriods703,centriods704,centriods705,centriods706,centriods707,centriods708,centriods709,centriods710,centriods711,centriods712,centriods713,centriods714,centriods715,centriods716,centriods717,centriods718,centriods719,centriods720,centriods721,centriods722,centriods723,centriods724,centriods725,centriods726,centriods727,centriods728,centriods729,centriods730,centriods731,centriods732,centriods733,centriods734,centriods735,centriods736,centriods737,centriods738,centriods739,centriods740,centriods741,centriods742,centriods743,centriods744,centriods745,centriods746,centriods747,centriods748,centriods749,centriods750,centriods751,centriods752,centriods753,centriods754,centriods755,centriods756,centriods757,centriods758,centriods759,centriods760,centriods761,centriods762,centriods763,centriods764,centriods765,centriods766,centriods767,centriods768,centriods769,centriods770,centriods771,centriods772,centriods773,centriods774,centriods775,centriods776,centriods777,centriods778,centriods779,centriods780,centriods781,centriods782,centriods783,centriods784,centriods785,centriods786,centriods787,centriods788,centriods789,centriods790,centriods791,centriods792,centriods793,centriods794,centriods795,centriods796,centriods797,centriods798,centriods799,centriods800,centriods801,centriods802,centriods803,centriods804,centriods805,centriods806,centriods807,centriods808,centriods809,centriods810,centriods811,centriods812,centriods813,centriods814,centriods815,centriods816,centriods817,centriods818,centriods819,centriods820,centriods821,centriods822,centriods823,centriods824,centriods825,centriods826,centriods827,centriods828,centriods829,centriods830,centriods831,centriods832,centriods833,centriods834,centriods835,centriods836,centriods837,centriods838,centriods839,centriods840,centriods841,centriods842,centriods843,centriods844,centriods845,centriods846,centriods847,centriods848,centriods849,centriods850,centriods851,centriods852,centriods853,centriods854,centriods855,centriods856,centriods857,centriods858,centriods859,centriods860
35.2508359505838,5.20113709110236,25.4596267782239,5.42489728606427,24.3926077476712,5.40880877001901,35.2603460415613,4.9291019436689,34.3592650747776,4.99067527460759,33.596349410051,5.02401266472027,31.9500582766922,5.11854604973844,34.1530089859371,4.88772015461058,33.9037691186098,4.97059990739105,33.099792840951,5.00084691893855,30.8569961222354,5.25463264572647,33.3442653508551,5.08650929183751,31.078876093576,5.39611007137515,32.5265723413672,5.51068174654421,31.0960718146936,5.73763179163759,29.6248728436742,5.99558799456424,31.8142065338423,5.82451631327193,30.3945886451916,6.07021997426621,31.1165645477406,6.39491719108599,31.8548685614287,6.26111924399151,30.4801909048563,6.6395902719781,29.8281663528873,7.11384359691218,30.7100702086083,6.82842093912426,30.382511715436,6.5272702009781,31.5349561721113,5.94872631155287,31.3095167142177,5.74627342402393,31.0294772240876,5.53429100146412,32.4795358409579,5.52770572802828,32.6863157459364,5.43915820945008,31.7870189454046,5.79968961324831,31.4084389377284,5.91386412057129,33.1511139175036,5.19996715166411,33.1406183862217,5.19866464058075,35.2838301083742,5.24577274800526,23.9559613233564,5.59390834177927,25.4148503956463,5.58395239920216,4.50103358479448,5.53793402930566,2.46202178474316,5.2479173257408,3.87906147521839,5.34442248217725,4.49852153163939,5.31352049549171,5.33992830251688,5.33284200911908,3.20675067863904,5.05065611645146,6.05409587724453,5.39056530490954,6.06822690140812,5.46054454566507,7.42299379233223,5.98046212640375,8.83420688146728,6.81196943056711,7.7941259787459,6.56747048614529,6.76966137745825,6.31860007321465,7.6613218978545,6.45768425173277,8.17804086506053,6.72515313071628,35.08626966388,5.19576378837698,34.8421548945792,5.192780918248,33.6864210933394,5.23109161929938,33.5242791454228,5.23593853891449,33.6494973798514,5.28307013541284,35.3615509891646,5.35893751708659,35.7629575271558,5.36096869106676,36.3093921576596,5.3213686350542,32.3229041406963,5.31966743900777,35.1354266176264,5.10730743233831,35.7137492111807,4.94844743715277,37.7167193588148,4.81516556777154,35.3923133286391,5.35004521431288,4.6574719459185,5.53233565984632,33.7973878036372,4.90196722057176,28.3095445965473,6.52218347968873,34.5949635916995,6.95032160834643,31.0519560524126,7.39040947845636,3.98730851965073,7.19667336143249,33.4542031517231,6.5938631892513,33.5194236014891,6.41132179463246,35.4211135298066,9.6678376486407,35.4580070253823,9.98090383683646,6.05465068906275,7.45888510290309,4.39638035958674,6.98298577983735,32.2854948896353,5.94756948448852,32.3885314653826,6.34081673678426,35.3481100775424,5.34095920914244,35.2556986692127,6.20324848300153,35.2590752629672,7.2629297844977,35.2901107524363,9.21635388093734,35.4102904802105,12.201709714376,31.1516465661781,8.15304677774098,32.5019581345896,7.95801708266388,3.99722173075454,8.41077656249359,34.168669273905,9.17786328281081,34.3031443379187,9.20284218792859,34.8095264735069,9.36620197364005,28.2230796452414,7.45022126101772,28.9257270519214,5.60404438664646,35.2909092681498,5.20449795552122,25.4516062341517,5.41616154199538,24.4164614744565,5.43036264294631,35.2834557402909,4.9027972660554,34.4300682811416,4.95564502760905,33.6712555634395,4.95475631300782,31.9454738066876,5.07013784228156,34.1514001956047,4.85576540803081,33.9222445035388,4.9228790430522,33.0971007805765,5.02342702820775,30.8550398921739,5.26629812604799,33.3591240040296,5.05455573410778,31.0227376527948,5.34606095966795,32.5446947956767,5.53148022361153,31.1051545486264,5.70185996472245,29.6266324936208,6.0071797691293,31.8184836758535,5.82424733742117,30.3632155461881,6.28013205969389,31.1071430856449,6.13736071617647,31.867200856408,6.31161196652858,30.4058199392784,6.52194577984096,31.0165425427163,5.52570049662068,32.4598281192927,5.50678756762445,32.6773145083604,5.41156811523696,31.727242974042,5.81743243091671,31.4043443459756,5.89192022693689,33.1711435771292,5.18638673408157,33.1612422158932,5.18285344755089,35.3149874344813,5.24104295459323,23.9777739373499,5.60052124991124,25.4209732791856,5.53784928043333,4.51114910433187,5.4398848069369,2.47392450900861,5.16649308345056,3.8794966184352,5.288246287815,4.52712345811438,5.30449249293815,5.35863959152266,5.29821142506104,3.20949930805039,5.01394123068208,6.0560742584088,5.38243730315468,6.04857818652542,5.42749443991455,7.46315859328705,5.95028901016053,8.85861517145534,6.7764625759119,7.82021332682768,6.57197720870003,6.77437775340368,6.31721274641194,7.66645511925042,6.45377174667208,8.21045041692197,6.73040757298302,35.1726065255085,5.20427702543242,34.8942682162505,5.15506243372617,33.6749225408094,5.18100047927491,33.5290740503084,5.21349659873528,33.6609585800356,5.23599369545996,35.3738051239684,5.34422204114878,35.742194660795,5.32764326645355,36.3076464740973,5.32023981715876,32.3349430191304,5.29428147608043,35.1439033199919,5.10083498959948,35.7139124344346,4.89290634488109,37.7006648579191,4.83405819025512,35.3724347792733,5.33759861687305,4.66294155474306,5.44356332921185,33.7847847629289,4.88261141258037,28.2820439022433,6.52746206919679,34.546085926376,6.9692474555808,31.072822850902,7.37219173788421,3.96828351037142,7.19856658896481,33.4647961888263,6.56908075642544,33.5309297072563,6.36800979355284,35.4445248839055,9.63780971752198,35.4437169752302,9.96612812342754,6.0956082035666,7.42819810945008,4.39733376636659,6.93316619599939,32.2784618899868,5.94087242093239,32.3728257051648,6.2487621711043,35.3531247568813,5.37492465646786,35.4542271891046,5.31353646848074,36.5623337760249,8.98382461016801,34.4058252423277,8.28513646313882,19.8459299145398,4.52795919026983,5.46048234921104,7.98810181488046,35.2599530850056,6.17574677228315,35.263941486465,7.2560236321294,35.3028989072639,9.17781109445277,35.4430866522693,12.1477219060792,31.1447292309999,8.07714666004126,32.4882668248443,7.96257083813306,4.01738081576415,8.46218751089572,34.1924726544163,9.12439554870452,34.3365282727143,9.16264436644864,34.7956409421415,9.34423748260625,28.2035220386762,7.43228538053898,33.6809730636809,5.58285967240299,35.217733759301,4.60014701733856,34.5855762491473,6.63324256040514,33.8930520884953,6.76817293614292,33.2226419625761,6.92420113976296,32.5836590701913,7.1483129481488,31.889733022492,7.34009178914691,31.2080700356332,7.67850725686449,30.7721701308151,7.92519590571085,31.7740525787271,7.68128792746484,31.5900690380599,5.83022294979241,8.89107827673109,8.6672773731118,8.77320776315196,8.66511123136656,7.13702125676687,8.56415919619927,5.53799199133165,8.46870273227561,7.04073725452351,7.9244116972418,7.03424178746545,7.06926343746871,7.15161101643464,5.98822888875051,6.33926579251884,5.85880862223245,6.7267440388942,5.74983262304225,6.94591590959492,5.84917885884644,8.35828114357022,7.68550802079339,35.3410642083463,5.50053345982786,35.5427766291356,5.78996326990579,36.1266204695942,8.33388084681947,35.182936231983,6.46607303377066,35.7610576438898,10.8645532272442,35.798607294167,8.83851848130723,33.5923048300313,5.14941456885498,34.9261714251324,5.1282926968608,32.6899269867365,5.45915513421234,35.2508359505838,5.20113709110236,25.4596267782239,5.42489728606427,24.3926077476712,5.40880877001901,35.2603460415613,4.9291019436689,34.3592650747776,4.99067527460759,33.596349410051,5.02401266472027,31.9500582766922,5.11854604973844,34.1530089859371,4.88772015461058,33.9037691186098,4.97059990739105,33.099792840951,5.00084691893855,30.8569961222354,5.25463264572647,33.3442653508551,5.08650929183751,31.078876093576,5.39611007137515,32.5265723413672,5.51068174654421,31.0960718146936,5.73763179163759,29.6248728436742,5.99558799456424,31.8142065338423,5.82451631327193,30.3945886451916,6.07021997426621,31.1165645477406,6.39491719108599,31.8548685614287,6.26111924399151,30.4801909048563,6.6395902719781,29.8281663528873,7.11384359691218,30.7100702086083,6.82842093912426,30.382511715436,6.5272702009781,31.5349561721113,5.94872631155287,31.3095167142177,5.74627342402393,31.0294772240876,5.53429100146412,32.4795358409579,5.52770572802828,32.6863157459364,5.43915820945008,31.7870189454046,5.79968961324831,31.4084389377284,5.91386412057129,33.1511139175036,5.19996715166411,33.1406183862217,5.19866464058075,35.2838301083742,5.24577274800526,23.9559613233564,5.59390834177927,25.4148503956463,5.58395239920216,4.50103358479448,5.53793402930566,2.46202178474316,5.2479173257408,3.87906147521839,5.34442248217725,4.49852153163939,5.31352049549171,5.33992830251688,5.33284200911908,3.20675067863904,5.05065611645146,6.05409587724453,5.39056530490954,6.06822690140812,5.46054454566507,7.42299379233223,5.98046212640375,8.83420688146728,6.81196943056711,7.7941259787459,6.56747048614529,6.76966137745825,6.31860007321465,7.6613218978545,6.45768425173277,8.17804086506053,6.72515313071628,35.08626966388,5.19576378837698,34.8421548945792,5.192780918248,33.6864210933394,5.23109161929938,33.5242791454228,5.23593853891449,33.6494973798514,5.28307013541284,35.3615509891646,5.35893751708659,35.7629575271558,5.36096869106676,36.3093921576596,5.3213686350542,32.3229041406963,5.31966743900777,35.1354266176264,5.10730743233831,35.7137492111807,4.94844743715277,37.7167193588148,4.81516556777154,35.3923133286391,5.35004521431288,4.6574719459185,5.53233565984632,33.7973878036372,4.90196722057176,28.3095445965473,6.52218347968873,34.5949635916995,6.95032160834643,31.0519560524126,7.39040947845636,3.98730851965073,7.19667336143249,33.4542031517231,6.5938631892513,33.5194236014891,6.41132179463246,35.4211135298066,9.6678376486407,35.4580070253823,9.98090383683646,6.05465068906275,7.45888510290309,4.39638035958674,6.98298577983735,32.2854948896353,5.94756948448852,32.3885314653826,6.34081673678426,35.3481100775424,5.34095920914244,35.4448753589865,5.32825005780766,36.56609093289,8.98873497873725,34.4459781173916,8.25863311438204,19.8439301155944,4.57435252270384,5.48498944626832,8.01374005579519,35.2556986692127,6.20324848300153,35.2590752629672,7.2629297844977,35.2901107524363,9.21635388093734,35.4102904802105,12.201709714376,31.1516465661781,8.15304677774098,32.5019581345896,7.95801708266388,3.99722173075454,8.41077656249359,34.168669273905,9.17786328281081,34.3031443379187,9.20284218792859,34.8095264735069,9.36620197364005,28.2230796452414,7.45022126101772,28.9257270519214,5.60404438664646,35.2909092681498,5.20449795552122,25.4516062341517,5.41616154199538,24.4164614744565,5.43036264294631,35.2834557402909,4.9027972660554,34.4300682811416,4.95564502760905,33.6712555634395,4.95475631300782,31.9454738066876,5.07013784228156,34.1514001956047,4.85576540803081,33.9222445035388,4.9228790430522,33.0971007805765,5.02342702820775,30.8550398921739,5.26629812604799,33.3591240040296,5.05455573410778,31.0227376527948,5.34606095966795,32.5446947956767,5.53148022361153,31.1051545486264,5.70185996472245,29.6266324936208,6.0071797691293,31.8184836758535,5.82424733742117,30.3632155461881,6.28013205969389,31.1071430856449,6.13736071617647,31.867200856408,6.31161196652858,30.4919406741592,6.57695415723681,29.8138623526736,7.06690126746716,30.7185734840976,6.82773176518537,30.4058199392784,6.52194577984096,31.5025634355419,5.91026949087852,31.3000783609586,5.70808535126376,31.0165425427163,5.52570049662068,32.4598281192927,5.50678756762445,32.6773145083604,5.41156811523696,31.727242974042,5.81743243091671,31.4043443459756,5.89192022693689,33.1711435771292,5.18638673408157,33.1612422158932,5.18285344755089,35.3149874344813,5.24104295459323,23.9777739373499,5.60052124991124,25.4209732791856,5.53784928043333,4.51114910433187,5.4398848069369,2.47392450900861,5.16649308345056,3.8794966184352,5.288246287815,4.52712345811438,5.30449249293815,5.35863959152266,5.29821142506104,3.20949930805039,5.01394123068208,6.0560742584088,5.38243730315468,6.04857818652542,5.42749443991455,7.46315859328705,5.95028901016053,8.85861517145534,6.7764625759119,7.82021332682768,6.57197720870003,6.77437775340368,6.31721274641194,7.66645511925042,6.45377174667208,8.21045041692197,6.73040757298302,35.1726065255085,5.20427702543242,34.8942682162505,5.15506243372617,33.6749225408094,5.18100047927491,33.5290740503084,5.21349659873528,33.6609585800356,5.23599369545996,35.3738051239684,5.34422204114878,35.742194660795,5.32764326645355,36.3076464740973,5.32023981715876,32.3349430191304,5.29428147608043,35.1439033199919,5.10083498959948,35.7139124344346,4.89290634488109,37.7006648579191,4.83405819025512,35.3724347792733,5.33759861687305,4.66294155474306,5.44356332921185,33.7847847629289,4.88261141258037,28.2820439022433,6.52746206919679,34.546085926376,6.9692474555808,31.072822850902,7.37219173788421,3.96828351037142,7.19856658896481,33.4647961888263,6.56908075642544,33.5309297072563,6.36800979355284,35.4445248839055,9.63780971752198,35.4437169752302,9.96612812342754,6.0956082035666,7.42819810945008,4.39733376636659,6.93316619599939,32.2784618899868,5.94087242093239,32.3728257051648,6.2487621711043,35.3531247568813,5.37492465646786,35.4542271891046,5.31353646848074,36.5623337760249,8.98382461016801,34.4058252423277,8.28513646313882,19.8459299145398,4.52795919026983,5.46048234921104,7.98810181488046,35.2599530850056,6.17574677228315,35.263941486465,7.2560236321294,35.3028989072639,9.17781109445277,35.4430866522693,12.1477219060792,31.1447292309999,8.07714666004126,32.4882668248443,7.96257083813306,4.01738081576415,8.46218751089572,34.1924726544163,9.12439554870452,34.3365282727143,9.16264436644864,34.7956409421415,9.34423748260625,28.2035220386762,7.43228538053898,33.6809730636809,5.58285967240299,35.217733759301,4.60014701733856,34.5855762491473,6.63324256040514,33.8930520884953,6.76817293614292,33.2226419625761,6.92420113976296,32.5836590701913,7.1483129481488,31.889733022492,7.34009178914691,31.2080700356332,7.67850725686449,30.7721701308151,7.92519590571085,31.7740525787271,7.68128792746484,31.5900690380599,5.83022294979241,8.89107827673109,8.6672773731118,8.77320776315196,8.66511123136656,7.13702125676687,8.56415919619927,5.53799199133165,8.46870273227561,7.04073725452351,7.9244116972418,7.03424178746545,7.06926343746871,7.15161101643464,5.98822888875051,6.33926579251884,5.85880862223245,6.7267440388942,5.74983262304225,6.94591590959492,5.84917885884644,8.35828114357022,7.68550802079339,35.3410642083463,5.50053345982786,35.5427766291356,5.78996326990579,36.1266204695942,8.33388084681947,35.182936231983,6.46607303377066,35.7610576438898,10.8645532272442,35.798607294167,8.83851848130723,33.5923048300313,5.14941456885498,34.9261714251324,5.1282926968608,32.6899269867365,5.45915513421234
