0.50869,0.4914,-0.70693,-311.07
0.49128,0.50863,0.70707,152.19
0.70702,-0.70698,0.017317,221.25
0,0,0,1
0.51162,0.49435,-0.70275,-311.08
0.48814,0.50585,0.71122,149.19
0.70708,-0.70692,0.017489,221.29
0,0,0,1
0.51161,0.49447,-0.70267,-311.07
0.48821,0.50567,0.7113,147.19
0.70704,-0.70697,0.017298,221.24
0,0,0,1
0.48432,0.52131,-0.70262,-311.05
0.46007,0.53133,0.71135,143.21
0.74416,-0.66777,0.017497,221.29
0,0,0,1
0.48422,0.52122,-0.70275,-311.1
0.46012,0.53146,0.71122,142.18
0.74419,-0.66774,0.01752,221.3
0,0,0,1
0.484,0.52134,-0.70281,-311.09
0.46016,0.5315,0.71117,141.16
0.74431,-0.66761,0.017346,221.26
0,0,0,1
0.48422,0.52131,-0.70269,-311.09
0.46009,0.53141,0.71128,139.19
0.74421,-0.66772,0.017472,221.28
0,0,0,1
0.46569,0.53791,-0.7027,-311.09
0.44126,0.54716,0.71127,136.19
0.76709,-0.64131,0.017445,221.26
0,0,0,1
0.46578,0.53782,-0.70271,-317.1
0.44111,0.5473,0.71126,141.22
0.76712,-0.64126,0.017683,221.33
0,0,0,1
0.46567,0.53786,-0.70275,-317.1
0.44124,0.54724,0.71122,140.17
0.76711,-0.64128,0.017505,221.27
0,0,0,1
0.46585,0.5379,-0.7026,-317.08
0.44119,0.54709,0.71137,137.22
0.76703,-0.64137,0.017544,221.28
0,0,0,1
0.44667,0.55384,-0.70267,-317.58
0.42189,0.56219,0.7113,135.22
0.78898,-0.61417,0.017453,221.28
0,0,0,1
0.44645,0.55385,-0.7028,-318.6
0.42197,0.56229,0.71118,133.17
0.78906,-0.61407,0.017325,221.25
0,0,0,1
0.42708,0.56896,-0.70277,-325.1
0.40204,0.57668,0.7112,135.19
0.80992,-0.58628,0.017544,221.32
0,0,0,1
0.42705,0.56898,-0.70277,-326.11
0.402,0.57671,0.7112,134.17
0.80996,-0.58623,0.017555,221.31
0,0,0,1
0.42712,0.56897,-0.70274,-327.1
0.40193,0.57672,0.71123,133.18
0.80995,-0.58623,0.017643,221.32
0,0,0,1
